epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,57249,1.46164,0.75764,1.12067,0.68994,0.60151,0.65085,0.3937,1.10745,0.61745,0.85474,0.003367,0.003367,0.003367
69,57643.5,1.46104,0.75438,1.11821,0.68762,0.60903,0.65068,0.39463,1.10686,0.61826,0.85436,0.003268,0.003268,0.003268
70,57987.3,1.46267,0.75811,1.1245,0.70609,0.59871,0.65177,0.39334,1.10652,0.61685,0.85398,0.003169,0.003169,0.003169
71,59043.3,1.45443,0.75242,1.11988,0.68871,0.60068,0.6523,0.3962,1.10557,0.61637,0.85353,0.00307,0.00307,0.00307
72,59684.4,1.44736,0.74721,1.11851,0.65412,0.6285,0.65757,0.40179,1.10476,0.61453,0.85312,0.002971,0.002971,0.002971
73,60047.1,1.44809,0.74729,1.11619,0.68987,0.5978,0.65822,0.40222,1.1037,0.61342,0.85267,0.002872,0.002872,0.002872
74,62674.9,1.44627,0.74147,1.11361,0.6757,0.60624,0.65476,0.40072,1.10328,0.61238,0.85256,0.002773,0.002773,0.002773
75,63536.7,1.44363,0.74038,1.11511,0.67802,0.59425,0.6547,0.40194,1.10299,0.61284,0.85237,0.002674,0.002674,0.002674
76,65061.4,1.43808,0.73574,1.1105,0.72019,0.57636,0.65458,0.40213,1.10231,0.61237,0.852,0.002575,0.002575,0.002575
77,67042.5,1.43825,0.73835,1.10947,0.65628,0.62483,0.65657,0.40363,1.10166,0.61105,0.8515,0.002476,0.002476,0.002476
78,67366.1,1.43296,0.73569,1.11132,0.73114,0.57525,0.65433,0.40474,1.10092,0.61079,0.85127,0.002377,0.002377,0.002377
79,68512.6,1.43416,0.73378,1.10821,0.74931,0.57008,0.65681,0.40366,1.10025,0.61223,0.85096,0.002278,0.002278,0.002278
80,69599.4,1.43437,0.73281,1.10832,0.75727,0.56917,0.65613,0.40564,1.10027,0.61262,0.85089,0.002179,0.002179,0.002179
81,71326.1,1.42248,0.72694,1.10355,0.74567,0.57084,0.65572,0.40607,1.09971,0.61183,0.85059,0.00208,0.00208,0.00208
82,71695.4,1.42143,0.72122,1.10398,0.67334,0.61959,0.65645,0.40698,1.09981,0.61164,0.85051,0.001981,0.001981,0.001981
83,72896.5,1.41334,0.72018,1.10401,0.67291,0.62398,0.65535,0.40469,1.09957,0.6112,0.85021,0.001882,0.001882,0.001882
84,73311.4,1.41546,0.71946,1.10064,0.6936,0.60462,0.65487,0.40427,1.09929,0.61147,0.84993,0.001783,0.001783,0.001783
85,73702.9,1.41828,0.71998,1.10073,0.67863,0.62526,0.65545,0.4052,1.09876,0.61057,0.84971,0.001684,0.001684,0.001684
86,75332.4,1.40634,0.71299,1.09939,0.69097,0.61964,0.65528,0.40371,1.09839,0.60947,0.84941,0.001585,0.001585,0.001585
87,77142.3,1.40337,0.71203,1.0979,0.68282,0.62644,0.65518,0.40409,1.09808,0.60883,0.84924,0.001486,0.001486,0.001486
88,78497,1.40442,0.71072,1.0979,0.68458,0.62662,0.65538,0.40487,1.09754,0.6076,0.84898,0.001387,0.001387,0.001387
89,79631.8,1.39883,0.7084,1.09643,0.67777,0.63105,0.65468,0.40577,1.09711,0.60678,0.84873,0.001288,0.001288,0.001288
90,79946.1,1.38891,0.70317,1.09133,0.68176,0.62809,0.65548,0.40644,1.09679,0.6053,0.84865,0.001189,0.001189,0.001189
91,80332.4,1.36742,0.66193,1.10192,0.68164,0.62422,0.65464,0.40623,1.09649,0.60553,0.84849,0.00109,0.00109,0.00109
92,81419,1.35582,0.65408,1.09975,0.68148,0.61506,0.65383,0.40584,1.0961,0.60665,0.84829,0.000991,0.000991,0.000991
93,81768.8,1.35055,0.64949,1.09564,0.68231,0.61067,0.65533,0.40895,1.09584,0.60688,0.84805,0.000892,0.000892,0.000892
94,82370.4,1.34406,0.6477,1.09141,0.67893,0.61318,0.65476,0.40963,1.09497,0.60647,0.84766,0.000793,0.000793,0.000793
95,83171.4,1.34038,0.64286,1.0904,0.68113,0.61289,0.65449,0.4093,1.09445,0.60639,0.84734,0.000694,0.000694,0.000694
96,83528,1.33521,0.63781,1.08669,0.68292,0.61051,0.65561,0.40882,1.09394,0.60624,0.84715,0.000595,0.000595,0.000595
97,84355.9,1.32675,0.63507,1.08559,0.68383,0.61032,0.65588,0.41135,1.09327,0.60665,0.84682,0.000496,0.000496,0.000496
98,84693.4,1.32372,0.63126,1.08311,0.695,0.61392,0.65609,0.41196,1.09297,0.60616,0.84653,0.000397,0.000397,0.000397
99,85805.6,1.31666,0.62837,1.08361,0.69696,0.61325,0.65549,0.4113,1.09211,0.60595,0.84627,0.000298,0.000298,0.000298
100,86613.2,1.31432,0.62775,1.07971,0.69374,0.61199,0.65439,0.41111,1.09197,0.60668,0.84608,0.000199,0.000199,0.000199
