epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2480.85,1.81427,0.90038,1.68494,0.88523,0.84886,0.90829,0.33794,2.20354,0.98226,2.11604,0.0008714,0.0008714,0.0008714
59,2529.05,1.80859,0.9097,1.67707,0.87116,0.84239,0.87691,0.32683,2.19659,1.0028,2.11779,0.0008516,0.0008516,0.0008516
60,2572.51,1.79435,0.91888,1.67865,0.88868,0.84783,0.88485,0.32695,2.21992,0.97969,2.14139,0.0008318,0.0008318,0.0008318
61,2612.31,1.79629,0.91951,1.66756,0.89298,0.87092,0.89409,0.32836,2.19601,0.97356,2.14953,0.000812,0.000812,0.000812
62,2654.63,1.77508,0.90099,1.66767,0.89085,0.87636,0.8939,0.3224,2.22598,0.94253,2.18306,0.0007922,0.0007922,0.0007922
63,2695.95,1.77623,0.89443,1.64873,0.91267,0.87636,0.91309,0.33326,2.2036,0.93347,2.13209,0.0007724,0.0007724,0.0007724
64,2736.79,1.79274,0.90311,1.67,0.88005,0.86724,0.87625,0.31958,2.24295,0.93017,2.1782,0.0007526,0.0007526,0.0007526
65,2777.52,1.76775,0.88168,1.66213,0.88378,0.86788,0.89411,0.32068,2.23564,0.95088,2.17371,0.0007328,0.0007328,0.0007328
66,2818.33,1.76316,0.86582,1.65336,0.90023,0.8587,0.89954,0.33263,2.25324,0.94992,2.2057,0.000713,0.000713,0.000713
67,2859.46,1.76491,0.86071,1.65256,0.88478,0.86597,0.88709,0.32266,2.2723,0.93462,2.22642,0.0006932,0.0006932,0.0006932
68,2900.25,1.76075,0.87106,1.65061,0.88497,0.875,0.89154,0.319,2.27161,0.94093,2.20583,0.0006734,0.0006734,0.0006734
69,2941.39,1.75495,0.86259,1.64747,0.88461,0.85412,0.88798,0.32426,2.23028,0.97198,2.16699,0.0006536,0.0006536,0.0006536
70,2982.84,1.7377,0.85255,1.64769,0.89561,0.87431,0.89593,0.31948,2.27738,0.93033,2.24105,0.0006338,0.0006338,0.0006338
71,3023.52,1.7526,0.84659,1.64501,0.90303,0.88451,0.90218,0.31517,2.2864,0.911,2.2325,0.000614,0.000614,0.000614
72,3064.41,1.73959,0.84218,1.63855,0.89974,0.87364,0.89203,0.32193,2.27789,0.91298,2.22055,0.0005942,0.0005942,0.0005942
73,3104.94,1.73584,0.84409,1.63715,0.88783,0.86957,0.88638,0.31295,2.28652,0.91328,2.24811,0.0005744,0.0005744,0.0005744
74,3145.79,1.71652,0.83868,1.63717,0.87363,0.8587,0.88952,0.32291,2.30542,0.93836,2.25278,0.0005546,0.0005546,0.0005546
75,3186.49,1.71716,0.82525,1.61895,0.90014,0.83284,0.88808,0.31627,2.27253,0.97841,2.23035,0.0005348,0.0005348,0.0005348
76,3227.39,1.70604,0.81673,1.6098,0.8851,0.8792,0.89932,0.32002,2.31753,0.89371,2.27027,0.000515,0.000515,0.000515
77,3267.6,1.71194,0.8038,1.62163,0.86864,0.87228,0.88505,0.30942,2.32949,0.92832,2.29107,0.0004952,0.0004952,0.0004952
78,3308,1.69919,0.80749,1.61871,0.88739,0.86727,0.89286,0.31461,2.32754,0.90536,2.30553,0.0004754,0.0004754,0.0004754
79,3348.43,1.70701,0.80164,1.60944,0.88077,0.85054,0.86999,0.31227,2.32781,0.92976,2.2463,0.0004556,0.0004556,0.0004556
80,3389.18,1.69837,0.80088,1.61148,0.90361,0.83696,0.88244,0.31349,2.3275,0.95286,2.29208,0.0004358,0.0004358,0.0004358
